ITEM CODE,YEAR,MONTH,RETAIL SALES,RETAIL TRANSFERS,WAREHOUSE SALES
346379,16138,59,6.42,13.0,0.0
346386,18155,64,16.49,19.83,0.0
346394,16137,63,1.5400000000000003,6.0,0.0
346400,14121,53,5.609999999999999,1.0,0.0
346507,14121,53,11.27,20.0,15.0
34657,12104,45,5.13,2.0,3.0
346600,18155,64,9.459999999999999,17.0,0.0
346638,14121,53,53.2,50.0,13.0
346640,14121,53,75.41000000000001,53.0,31.0
34665,2017,6,0.24,0.0,0.0
346692,14121,53,41.449999999999996,29.0,26.0
346746,12104,43,4.87,1.0,0.0
34681,18155,64,97.10000000000001,96.0,0.0
346888,2017,5,0.17,0.0,1.0
346896,18155,64,4.23,2.0,3.92
346913,16138,59,11.709999999999999,13.83,0.0
346915,12104,41,0.9600000000000001,0.67,0.0
346917,12104,40,0.8799999999999999,0.17,0.0
346938,16138,59,7.13,6.0,12.0
346940,10087,35,2.38,0.0,0.0
346949,16138,59,5.26,6.0,0.0
346961,10087,32,3.73,5.0,0.0
346967,4034,23,0.34,0.0,0.0
346985,14121,51,5.4399999999999995,7.0,0.0
347019,12104,36,1.2400000000000002,0.0,3.0
34703,18155,64,18.66,6.0,28.0
347036,16138,59,11.72,11.0,0.0
347045,14121,53,1.6400000000000001,2.0,0.0
347047,12104,45,3.08,5.0,0.0
347049,8068,42,1.35,1.0,0.0
347052,2017,12,1.02,0.0,0.0
347054,6052,24,0.51,0.0,0.0
347056,12104,44,4.07,4.0,0.0
347058,16138,59,13.549999999999999,25.0,1.0
347060,16138,59,12.59,23.0,0.0
347062,16138,59,22.68,21.83,0.0
347064,16138,59,6.109999999999999,6.0,0.0
347066,16138,59,5.26,5.0,0.0
347068,12104,42,5.779999999999999,2.0,0.0
347114,12104,44,2.54,8.0,3.0
347115,6052,25,3.5200000000000005,3.0,3.0
347130,14121,53,9.370000000000001,13.0,5.0
347212,16138,59,18.29,30.75,0.0
347319,4036,3,1.75,3.0,8.0
347396,16138,59,14.59,20.0,7.0
34746,18155,64,6.970000000000001,3.92,0.0
347463,4036,3,0.99,1.0,0.0
347471,6053,15,1.31,0.0,0.0
347520,14121,53,3.14,2.0,0.0
34754,18155,64,53.57,44.0,151.0
347560,6053,15,0.8,3.0,0.0
347584,2018,1,0.51,1.0,0.0
347586,10087,36,1.3,1.0,6.0
347640,14121,53,2.31,3.0,0.0
347733,4035,12,0.34,1.0,0.0
347737,8069,35,1.5100000000000002,3.0,0.0
347738,12104,45,11.84,14.0,1.0
347739,10087,36,6.289999999999999,31.0,0.0
347741,12104,45,11.87,31.0,0.0
347743,6052,23,1.3599999999999999,3.0,0.0
347745,10087,36,2.38,1.0,0.0
347746,10086,43,7.3,13.0,0.0
347801,6051,27,0.8500000000000001,4.0,42.0
347808,12104,45,9.51,17.0,0.0
347811,4034,22,0.32,1.0,0.0
347812,6052,21,0.68,4.0,0.0
347814,10087,36,5.91,33.0,0.0
347815,12104,45,9.129999999999999,13.0,0.0
347817,4034,15,0.16,0.0,0.0
347821,2017,10,0.17,0.0,0.0
347825,18155,64,51.91,51.59,210.92000000000002
347841,16138,53,7.27,5.0,7.0
347965,8070,26,0.65,1.0,0.0
34800,18155,64,30.51,21.96,9.0
348000,6053,15,30.53,57.0,49.0
348006,2017,11,0.84,1.0,0.0
348115,4036,3,1.96,1.92,0.0
348139,18155,64,14.190000000000001,14.0,18.0
348152,6053,15,2.9699999999999998,4.0,0.0
348176,4036,3,0.58,1.0,0.0
348200,2018,2,0.72,1.0,0.0
348223,4036,3,1.01,4.0,0.0
348244,18155,64,13.680000000000001,11.84,2.0
34835,18155,64,357.28000000000003,314.83,8.0
3484,2017,12,1.0,0.0,0.0
34843,18155,64,45.18,36.0,1.0
348430,10086,40,3.8999999999999995,3.0,35.0
348449,6052,15,1.1600000000000001,1.0,6.0
34851,18155,64,213.9,199.0,3.0
34860,4034,23,4.95,5.0,0.0
348630,2017,10,0.85,0.0,0.0
348678,8070,26,12.370000000000001,26.0,0.0
348680,6053,15,0.8500000000000001,3.0,0.0
348688,6053,15,3.87,9.0,3.0
348708,4036,3,6.19,28.0,0.0
348710,2018,2,2.69,2.0,0.0
348754,4036,3,1.06,1.0,0.0
348761,4036,3,1.24,3.0,0.0
348782,4036,3,17.240000000000002,39.0,30.0
348899,18155,64,3.2299999999999995,1.0,1.0
348953,10086,44,1.06,0.0,8.0
348991,2018,2,0.49,0.0,1.0
349125,2018,2,0.17,8.0,0.0
349127,2018,2,0.84,24.0,0.0
349200,2018,2,10.59,72.0,4.0
349206,2018,2,26.04,84.0,0.0
34924,18155,64,22.150000000000002,10.0,1.0
349291,8070,26,3.21,4.0,45.0
34932,18155,64,26.369999999999997,15.0,0.0
349356,14119,61,2.0599999999999996,1.0,59.92
34940,18155,64,151.48,170.84000000000003,239.75
349658,10087,32,0.65,0.0,0.0
35009,18155,64,25.05,12.92,9.0
35017,18155,64,5.15,4.0,3.0
350214,18155,64,9.75,8.0,1.0
35025,18155,64,25.81,16.0,0.0
35033,18155,64,299.26000000000005,288.76,15.0
35041,18155,64,239.42000000000002,241.0,0.0
35050,18155,64,1998.96,1974.0,8.0
35068,18155,64,36.72,36.0,2.0
350699,10086,38,1.9999999999999998,1.0,9.0
350702,18155,64,4.430000000000001,4.0,10.0
35076,18155,64,81.78,72.87,9.0
35084,18155,64,286.77,304.77000000000004,113.0
350907,18155,64,12.899999999999999,10.0,3.0
35092,12102,49,10.180000000000001,13.0,0.0
35106,16137,62,5.81,4.0,4.0
35114,18155,64,118.01,116.0,0.0
351172,4034,18,0.16,0.0,0.0
35149,18155,64,19.75,11.0,0.0
35157,18155,64,99.94000000000001,104.0,12.0
35165,8068,35,0.8800000000000001,0.0,0.0
35173,18155,64,115.09,109.0,0.0
35181,18155,64,1312.37,1349.84,44.0
351865,6051,32,0.97,0.0,0.0
351873,18155,64,4.43,1.0,3.0
35190,12103,49,3.9299999999999997,3.0,0.0
35203,18155,64,166.73000000000002,170.67000000000002,0.0
35211,18155,64,852.48,799.97,3.0
35220,18155,64,349.99,329.93000000000006,2.0
352292,8069,34,0.5599999999999999,0.0,13.0
35238,18155,64,2045.77,2028.9600000000003,4.0
35254,18155,64,3353.8799999999997,3293.99,31.0
35262,18155,64,101.82,103.92,1.0
35289,18155,64,355.93000000000006,377.84000000000003,6.0
35300,18155,64,43.5,33.66,3.0
35319,18155,64,128.02,137.17000000000002,4.0
353221,2018,2,0.25,7.0,0.0
35327,18155,64,414.85,434.36000000000007,12.0
35335,18155,64,179.28000000000003,173.92000000000002,9.0
353370,16137,62,5.63,6.0,13.0
353396,18155,64,15.57,12.0,1.0
35343,18155,64,1422.9199999999998,1492.22,16.0
353531,4034,20,0.24,0.0,0.0
35360,18155,64,407.06,415.33,6.0
353788,6051,28,1.02,0.0,0.0
353892,14121,45,3.05,4.0,1.0
353949,18155,64,34.1,31.0,13.0
35408,18155,64,107.66999999999999,105.58,17.0
354155,10087,36,4.6499999999999995,6.92,106.0
35424,18155,64,177.51000000000002,187.65999999999997,3.0
354244,6052,25,0.32,0.0,0.0
35432,18155,64,377.65999999999997,364.98999999999995,0.0
354503,18155,64,9.379999999999999,9.0,13.0
354538,12103,49,1.55,1.0,0.0
354562,18155,64,9.520000000000001,8.92,6.0
35467,18155,64,122.80000000000001,124.0,0.0
35475,18155,64,1221.5300000000002,1206.0,39.0
35483,18155,64,861.8400000000001,893.96,1124.0
35491,10085,38,68.88,52.0,0.0
355003,6051,30,1.0,0.0,0.0
35505,18155,64,58.14,51.92,2.0
355178,8069,27,0.4,0.0,0.0
35521,18155,64,2.1300000000000003,1.0,18.0
35548,18155,64,152.76999999999998,161.82999999999998,0.0
35556,18155,64,83.97,85.0,12.0
355623,6053,15,0.64,6.0,2.0
35580,18155,64,62.44,63.92,5.0
355925,6052,24,0.64,0.0,2.0
35599,18155,64,288.61,306.46999999999997,15.0
355992,10086,38,0.8999999999999999,0.0,0.0
356018,18155,64,3.1399999999999997,3.0,0.0
356204,8069,33,1.19,2.0,1.0
35629,18155,64,304.04999999999995,269.83,21.0
35637,18155,64,716.59,667.0,1.0
356409,4034,11,0.9199999999999999,0.0,0.0
35653,18155,64,1397.4699999999998,1366.66,22.0
35661,18155,64,206.12,199.0,0.0
35670,18155,64,435.29999999999995,441.0,9.0
356930,8068,37,1.16,1.0,7.0
35700,18155,64,71.95,66.34,23.0
357324,14119,61,7.08,3.33,122.0
357375,14121,53,34.62,27.0,91.92
357383,16138,59,47.13999999999999,52.0,266.0
35750,18155,64,78.67999999999999,74.0,40.0
357561,8070,19,0.32,0.0,0.0
35769,18155,64,745.6,735.92,892.92
357731,18155,64,18.87,13.0,1.0
35777,18155,64,923.7699999999999,967.24,25.0
357804,18155,64,235.48,220.59,281.0
357871,18155,64,65.06,59.0,97.0
35793,4034,11,10.92,11.0,0.0
35807,2017,12,0.89,0.0,0.0
35815,18155,64,35.97,32.92,32.0
358169,14120,57,1.1300000000000001,1.0,7.0
35831,18155,64,689.54,712.0,364.0
35840,18155,64,5240.4800000000005,5070.33,54.0
35858,18155,64,1059.5900000000001,1083.4299999999998,471.75
35866,18155,64,859.41,901.52,47.92
359017,18155,64,5.5200000000000005,6.92,23.0
35916,18155,64,32.84,32.92,33.0
35920,18155,64,932.92,935.1500000000001,48.83
35939,18155,64,253.63000000000002,255.5,85.0
359475,18155,64,19.049999999999997,16.92,21.0
359564,10085,39,1.71,-0.75,0.0
359645,18155,64,29.960000000000004,25.92,0.0
359653,18155,64,17.1,18.0,71.0
359661,12103,41,0.98,0.0,0.0
359670,18155,64,139.39,140.51,105.0
359696,6053,15,0.32,-0.42,1.0
359840,14121,44,3.64,0.0,0.0
359874,12104,41,3.2,2.0,6.0
35998,18155,64,19.5,17.0,10.0
36013,18155,64,314.02,332.58,0.0
36030,18155,64,845.2900000000001,884.5,285.92
360392,18155,64,24.68,22.92,214.67000000000002
360414,14119,61,2.53,0.0,31.0
360430,2017,10,0.08,0.0,0.0
360449,6051,27,0.32,0.0,10.0
36048,18155,64,2056.1,2051.3199999999997,54.0
360490,16138,55,2.9499999999999997,3.0,25.0
36056,18155,64,546.68,610.0,48.0
360597,16138,54,4.42,1.0,4.0
360718,6051,29,0.74,0.0,0.0
36080,18155,64,144.28000000000003,144.97,3.0
36102,18155,64,35.54,36.0,8.0
361054,12102,50,4.39,2.0,27.0
36110,18155,64,26.640000000000004,27.0,0.0
361283,18155,64,295.52000000000004,310.84000000000003,213.82999999999998
36129,18155,64,63.03999999999999,65.0,0.0
36137,18155,64,35.56,28.0,10.0
36153,18155,64,111.28999999999999,130.0,14.0
361593,8070,26,5.08,7.0,58.0
36161,18155,64,262.20000000000005,267.76,66.0
361690,12103,43,3.2,0.0,35.0
36188,18155,64,55.18,48.0,0.0
361950,2017,9,2.0,2.0,0.0
36196,6052,19,0.68,2.0,0.0
362069,10085,47,0.9700000000000001,0.0,40.0
362077,2018,1,0.17,0.0,0.0
362107,14120,52,2.17,2.0,10.0
362158,10087,36,8.76,9.0,27.0
362301,2018,2,0.17,3.0,2.0
36234,18155,64,1574.16,1530.9400000000003,20.0
362433,12103,47,1.6300000000000003,0.0,14.0
362476,18155,64,7.75,10.0,14.0
36250,18155,64,365.74,360.0,6.0
36315,18155,64,12.57,2.0,0.0
363197,12102,51,1.82,0.0,0.0
363294,8070,17,0.5,2.0,6.0
363324,12104,37,2.06,3.17,5.0
36358,18155,64,256.07,261.92,78.0
363600,12102,49,1.3499999999999999,-0.04,0.0
363618,4035,13,0.16,0.0,0.0
363626,8068,42,0.68,0.0,0.0
36374,18155,64,237.80000000000004,251.84,3.0
36390,18155,64,76.07,77.0,10.0
36404,2017,5,0.16,0.0,0.0
364118,18155,64,11.71,8.0,10.0
364231,8070,26,4.6899999999999995,10.0,29.0
364444,16138,54,2.43,1.0,0.0
364487,6053,15,2.04,3.0,3.0
36463,18155,64,44.35,44.0,30.0
36528,18155,64,45.34,60.0,6.0
365300,18155,64,77.17000000000002,82.92,403.0
36544,18155,64,13.46,16.0,1.0
365492,14120,52,1.69,1.0,10.0
36552,18155,64,68.59,53.66,0.0
365700,10086,43,0.65,0.0,3.0
366046,16138,58,2.63,2.0,11.0
36633,16137,62,1.7999999999999998,0.0,0.0
36641,18155,64,5.79,6.0,18.0
366439,14119,61,9.39,7.0,81.0
36650,18155,64,790.61,815.39,24.0
366870,16138,53,4.47,4.0,1.0
36692,18155,64,38.83,20.0,1.0
366927,10085,42,2.05,1.0,0.0
36706,18155,64,28.720000000000002,11.33,0.0
36714,18155,64,28.619999999999997,26.990000000000002,0.0
36722,18155,64,354.41999999999996,378.0,23.0
367389,4034,11,0.66,0.0,1.0
367680,16138,59,4.25,2.0,11.0
367893,14119,61,13.200000000000001,10.0,15.0
36790,18155,64,1451.85,1474.49,6.0
368024,18155,64,6.21,4.0,16.0
36803,18155,64,56.730000000000004,0.0,0.0
368113,18155,64,2.76,4.0,0.0
368440,12102,56,0.96,0.0,0.0
368598,12102,49,4.65,2.0,0.0
368784,18155,64,73.82,68.67,30.0
368830,12104,41,5.630000000000001,7.0,83.0
3689,16138,56,3.1400000000000006,3.0,23.0
368911,18155,64,5.120000000000001,4.92,4.0
368920,12102,49,1.85,1.0,5.0
368938,8070,26,2.76,7.5,2.0
369284,14121,45,6.24,6.0,67.0
36935,12102,53,1.8,0.0,0.0
369411,14121,51,3.5200000000000005,9.0,46.0
369420,16137,63,5.390000000000001,2.0,152.92
36943,18155,64,42.25999999999999,32.92,32.92
36951,18155,64,22.619999999999997,14.0,5.0
3697,8070,26,0.7200000000000001,0.0,13.0
369780,8070,26,15.65,19.0,3.0
369810,2017,6,0.08,0.0,0.0
369845,18155,64,152.43,153.09,106.0
36986,18155,64,2939.77,2847.1199999999994,8.0
369870,10085,44,0.65,0.0,14.0
369926,4035,11,0.24,0.0,0.0
370070,18155,64,6.69,4.0,50.0
37010,18155,64,12.260000000000003,7.0,0.0
370266,18155,64,3.33,2.0,7.0
37028,10085,42,0.66,0.0,0.0
370339,4035,11,0.16,0.0,0.0
37036,6051,28,0.9700000000000001,0.0,4.0
37052,14120,53,2.18,0.0,1.0
37060,18155,64,54.029999999999994,43.92,37.0
370606,16137,62,4.970000000000001,4.0,5.0
371068,8068,35,1.02,0.0,25.0
37168,16138,56,2.97,0.0,0.0
371688,16138,58,7.130000000000001,6.0,7.0
37176,18155,64,2.7300000000000004,1.0,0.0
37184,18155,64,14.41,8.0,2.0
3719,18155,64,5.050000000000001,6.0,89.0
372218,16138,58,1.2999999999999998,0.0,7.0
372285,14120,52,1.8900000000000001,2.0,0.0
37265,18155,64,1176.9999999999998,1221.0,53.0
3727,4035,10,0.5,10.0,54.75
372714,18155,64,18.89,12.17,140.59
372749,2018,2,0.16,2.0,0.0
373044,18155,64,62.0,61.83,397.92
37311,12103,52,4.02,4.0,2.0
373168,14119,61,8.05,5.67,148.0
373346,10085,46,0.9900000000000001,1.0,6.0
37354,18155,64,176.38,199.92000000000002,129.75
37362,2017,12,0.48,0.0,0.0
373664,18155,64,11.49,12.92,0.0
373710,18155,64,4.800000000000001,5.0,17.0
373877,8068,41,1.9900000000000002,1.0,0.0
37397,8068,36,2.0,2.0,0.0
37419,4035,14,0.67,0.0,6.0
37427,18155,64,6.610000000000001,6.0,3.0
37451,16137,63,2.69,3.0,4.0
374512,6051,29,0.98,0.0,0.0
37478,18155,64,4.15,8.0,11.0
37486,2017,6,0.48,0.0,0.0
374920,6051,29,0.98,0.0,0.0
374938,14119,61,2.29,0.0,5.0
375071,18155,64,6.55,5.0,2.0
37508,18155,64,22.37,13.92,67.0
37532,4034,11,0.41000000000000003,0.0,0.0
37559,12102,49,6.0600000000000005,0.0,0.0
375632,18155,64,26.29,23.92,1.0
375640,16138,58,2.27,0.0,7.0
37583,18155,64,99.75,84.0,102.0
376051,10087,29,0.8200000000000001,0.0,0.0
376108,18155,64,3.0000000000000004,-0.5,7.0
37613,18155,64,78.28,75.92,24.0
37621,18155,64,112.62,100.92,87.0
37630,14119,61,12.59,1.0,0.0
376450,2017,12,0.67,0.0,0.0
376469,4034,15,2.17,0.0,0.0
37648,2017,9,1.0,1.0,0.0
376485,16138,54,7.3500000000000005,7.0,1.0
376655,16137,63,1.6299999999999997,0.0,0.0
376930,4036,3,1.0,0.0,12.0
377040,6052,19,0.8200000000000001,0.0,0.0
377112,14120,54,1.67,0.0,3.0
37753,18155,64,13.280000000000001,6.0,0.0
37761,18155,64,36.78,32.0,15.0
377732,10087,28,1.51,2.33,81.0
37818,18155,64,77.31,70.0,11.0
37826,18155,64,47.379999999999995,30.33,0.0
37834,18155,64,1727.07,1656.83,22.0
37842,18155,64,2156.84,2193.49,1511.5
37869,14119,61,2.06,0.0,3.0
37885,18155,64,22.9,15.0,4.0
37893,18155,64,223.18,228.18,268.92
37907,14119,61,3.05,0.0,15.0
37966,18155,64,118.81000000000002,106.83,0.0
37974,4034,11,1.05,0.0,9.0
379921,18155,64,31.519999999999996,33.84,168.0
380067,8068,38,1.63,0.0,7.0
38008,18155,64,291.88,300.32,0.0
38024,18155,64,152.79,144.0,7.0
38032,18155,64,501.15999999999997,532.6700000000001,6.92
38059,18155,64,81.93,91.0,4.0
38067,18155,64,61.19999999999999,40.0,0.0
38075,18155,64,301.63,316.59000000000003,30.0
38083,18155,64,844.1,898.7599999999999,91.0
38091,18155,64,253.62,259.83,148.0
380938,18155,64,57.64999999999999,63.92,19.0
38105,18155,64,91.66,87.94,11.0
381098,16138,58,3.37,3.92,1.0
38113,18155,64,112.99,110.0,5.0
381217,16138,54,1.1400000000000001,1.0,0.0
38130,18155,64,20.490000000000002,24.0,0.0
381365,8068,36,0.48,0.0,2.0
38148,18155,64,10.52,12.0,0.0
38156,18155,64,12.359999999999998,10.0,0.0
38172,16137,62,10.260000000000002,13.0,0.0
381756,14120,52,1.2199999999999998,1.0,5.0
38180,18155,64,10.13,8.0,14.0
38199,18155,64,156.7,151.68,74.0
382019,16137,62,2.6499999999999995,2.0,23.0
38202,18155,64,244.44,250.67000000000002,541.9200000000001
38210,14119,61,2.02,-0.83,1.0
38229,18155,64,53.449999999999996,51.0,3.0
38237,18155,64,224.45,239.92000000000002,9.0
38245,18155,64,61.209999999999994,64.92,6.0
38253,18155,64,24.889999999999997,25.0,30.0
38261,18155,64,288.65999999999997,307.51,106.0
38288,18155,64,88.11,86.68,10.0
382884,8070,26,2.06,1.0,1.0
382930,18155,64,25.390000000000004,27.0,43.0
382957,2017,10,0.08,0.0,0.0
38296,18155,64,44.410000000000004,33.92,0.0
382965,18155,64,22.120000000000005,23.0,19.0
38300,18155,64,245.53,245.0,8.0
38334,18155,64,205.67,205.82999999999998,0.0
38342,18155,64,20.97,20.0,0.0
383430,6053,15,2.29,4.0,30.0
383619,4036,3,0.98,1.0,3.0
383627,18155,64,22.61,20.0,21.0
38369,2017,8,0.08,0.0,0.0
383767,2017,5,0.08,0.0,0.0
383791,10087,36,0.5700000000000001,0.0,0.0
383813,4035,13,0.24,0.0,0.0
383864,18155,64,124.72999999999999,139.51,114.0
38393,18155,64,261.81,279.42,10.0
38407,18155,64,329.58000000000004,345.96000000000004,14.0
384119,6052,19,0.73,0.0,0.0
38415,8068,38,0.96,0.0,0.0
384399,12103,48,2.9400000000000004,1.0,44.0
38440,18155,64,91.38000000000001,85.0,5.0
384534,16138,54,4.72,4.0,2.0
384569,16138,59,4.18,4.0,7.0
38458,18155,64,134.12,139.67000000000002,17.0
384631,8068,32,0.5800000000000001,0.0,25.0
384658,16137,63,4.029999999999999,2.0,3.0
38466,4034,15,0.68,0.83,0.0
384682,6051,23,1.77,0.0,2.0
38482,18155,64,9.8,9.0,1.0
38490,18155,64,425.52,447.33,0.0
384968,2017,5,0.04,0.0,0.0
38504,18155,64,64.63,64.0,2.0
385048,2018,2,0.72,13.0,0.0
38512,18155,64,25.740000000000002,23.0,4.0
385123,10085,46,0.98,0.0,1.0
385131,18155,64,21.450000000000003,13.0,91.0
38520,18155,64,598.51,600.4999999999999,44.0
38539,18155,64,833.96,817.1500000000002,31.0
385409,4034,23,0.16,0.0,5.0
385441,18155,64,10.02,14.83,31.0
385450,16138,54,4.11,2.0,3.0
385468,18155,64,9.72,9.0,82.92
38547,18155,64,557.2,571.2800000000001,198.0
385514,14119,61,3.0700000000000003,2.0,5.0
38555,18155,64,422.55,439.48999999999995,0.0
385620,8070,21,1.12,0.0,0.0
38563,18155,64,191.49,190.92000000000002,1.0
38571,18155,64,237.07,246.93,359.67
38580,18155,64,2161.73,2144.0,35.0
38598,18155,64,3004.22,3021.79,43.0
38601,18155,64,1657.45,1699.9799999999998,1.0
38610,18155,64,8.45,7.0,0.0
38628,18155,64,50.900000000000006,46.75,2.0
38660,12104,33,1.44,1.0,0.0
38679,18155,64,200.31,189.0,28.0
38687,18155,64,138.12,128.0,25.0
38695,18155,64,46.650000000000006,19.0,1.0
38709,6052,18,0.48,0.0,0.0
38733,18155,64,324.08,314.5,132.0
387380,8068,34,0.65,0.0,1.0
38741,18155,64,179.36999999999998,181.16,0.0
38750,18155,64,110.31,115.42,51.0
38768,18155,64,375.56000000000006,374.0,0.0
38776,18155,64,421.22,426.0,6.0
38792,18155,64,134.01,137.0,8.0
38806,18155,64,246.96,250.32999999999998,113.0
388076,8068,35,1.36,2.0,0.0
38814,18155,64,102.57000000000001,102.0,28.0
388149,18155,64,17.740000000000002,15.0,0.0
38822,18155,64,53.26,53.0,10.0
38830,18155,64,251.59000000000003,257.0,0.0
388319,18155,64,270.86,266.25,380.0
388327,18155,64,36.99,46.0,44.0
38857,18155,64,203.72,204.5,11.0
388645,18155,64,27.21,27.0,11.0
38865,18155,64,186.63,176.92000000000002,1.0
38873,18155,64,580.5600000000001,608.59,23.0
38881,18155,64,507.25999999999993,514.6800000000001,292.92
388963,16138,59,4.88,6.0,6.0
38903,18155,64,59.47999999999999,54.96,1.0
389142,6053,15,0.32,0.0,0.0
389455,6052,22,0.81,0.0,8.0
38946,18155,64,261.65,271.75,9.0
389471,8070,23,1.67,0.0,0.0
38954,18155,64,817.1399999999999,834.01,448.76000000000005
389552,18155,64,55.01,57.0,36.0
38962,18155,64,156.26,165.76,57.0
389675,10085,50,0.89,0.0,9.0
389854,16138,55,6.589999999999999,2.0,2.0
389862,18155,64,21.69,19.0,28.0
389870,12102,49,26.479999999999997,-0.24,0.0
38989,18155,64,426.96,417.0,10.0
389951,12102,53,2.43,0.0,4.0
38997,18155,64,377.58,384.42,551.0
39012,16137,62,7.24,2.0,3.0
390410,6051,32,0.4,0.0,0.0
390941,18155,64,8.139999999999999,5.0,22.0
390968,4034,17,0.25,0.0,3.0
391001,18155,64,3.0800000000000005,1.0,0.0
391050,18155,64,42.05,45.0,304.0
391069,18155,64,24.38,27.0,247.82999999999998
391077,18155,64,57.66,67.34,471.83
391131,12102,49,4.31,2.0,30.92
39128,18155,64,191.87999999999997,188.0,6.0
39136,18155,64,224.53,231.0,0.0
391360,18155,64,8.41,8.0,3.0
391646,6051,30,0.98,0.0,13.0
391662,8069,22,0.4,0.0,0.0
39187,18155,64,68.32,63.0,0.0
391891,6053,15,1.24,2.0,19.0
391930,18155,64,12.23,11.0,11.0
39225,4034,19,5.0,5.0,8.0
392316,6051,19,0.24,0.0,0.0
392367,16137,62,22.54,17.0,195.0
392451,6051,30,0.48,0.0,0.0
392561,10086,36,0.5700000000000001,0.0,0.0
392693,12102,52,4.42,3.0,51.0
393096,2018,1,0.25,0.0,0.0
393128,16137,62,6.950000000000001,5.0,2.0
39322,18155,64,711.17,678.3100000000001,209.0
393479,18155,64,10.590000000000002,10.0,11.0
39349,18155,64,7.45,6.0,2.0
393495,14119,61,1.4499999999999997,0.0,7.0
393521,16138,56,3.8899999999999997,2.0,23.0
393592,12102,56,1.39,1.0,2.0
393681,18155,64,16.74,9.92,52.0
393886,14119,61,10.27,7.0,64.0
393975,4036,3,0.5700000000000001,0.0,9.0
39411,18155,64,80.68999999999998,83.68,63.0
394181,12102,49,20.19,0.0,0.0
39446,18155,64,164.10999999999996,175.0,93.0
39454,16138,53,10.0,6.0,48.0
394742,16138,56,6.68,4.0,6.0
39497,16137,62,6.17,3.0,8.0
395030,16137,62,1.7800000000000002,1.0,0.0
395064,6051,29,0.9,0.0,0.0
395471,18155,64,180.0,184.57999999999998,162.0
395480,18155,64,91.49000000000001,87.0,211.0
395510,10087,34,0.48000000000000004,0.0,0.0
395838,4034,20,0.58,0.0,2.0
395978,16137,62,7.760000000000002,1.92,81.0
39608,2017,6,1.0,0.0,0.0
39624,10086,34,2.3699999999999997,0.0,0.0
39640,14121,53,25.619999999999997,131.0,0.0
396486,18155,64,7.44,6.0,51.0
396508,18155,64,325.70000000000005,355.0,308.0
396648,6051,27,1.6199999999999999,0.0,1.0
396656,8068,34,1.7999999999999998,0.0,5.0
396664,2017,6,0.16,0.0,0.0
39675,18155,64,33.5,37.0,166.0
39683,4034,11,1.24,0.0,2.0
39691,16137,62,31.970000000000002,11.0,3.0
396940,18155,64,4.49,4.0,16.92
39705,18155,64,82.80000000000001,68.66,33.0
397121,16137,63,11.860000000000001,10.0,0.0
39713,18155,64,298.78999999999996,340.84000000000003,6.0
397130,18155,64,70.0,72.0,44.0
397164,16138,52,2.39,4.0,21.0
39748,18155,64,59.370000000000005,51.83,28.0
397490,18155,64,11.020000000000001,9.0,200.0
397504,18155,64,14.67,12.0,29.0
39764,18155,64,153.26000000000002,151.49,68.0
397652,16138,59,5.38,7.0,1.0
397717,10087,26,1.82,3.0,3.0
397989,18155,64,36.47,41.84,145.92000000000002
39802,18155,64,47.4,105.0,0.0
398209,12104,45,12.350000000000001,12.0,103.0
39837,18155,64,189.23,195.76000000000005,202.0
39853,18155,64,16.6,3.0,0.0
398896,18155,64,8.72,7.0,105.0
398934,2018,2,0.17,0.0,0.0
39900,18155,64,89.5,86.0,36.0
399005,4035,14,1.01,0.0,0.0
399010,2017,8,0.08,0.0,0.0
399043,8068,35,1.24,1.0,5.0
399140,4034,21,0.32,0.0,4.0
399213,14121,43,2.14,2.0,94.0
399329,8070,26,2.91,8.0,26.0
39934,18155,64,106.22999999999999,97.92,45.0
399353,10087,28,1.52,0.0,0.0
399370,8068,36,1.49,0.0,24.0
399388,10087,36,9.11,13.0,81.0
399396,10087,35,2.04,4.0,28.0
39950,18155,64,31.089999999999996,29.0,21.0
399574,18155,64,11.53,10.0,14.0
399736,2017,5,0.25,0.0,0.0
399809,18155,64,19.77,12.92,3.0
39985,18155,64,24.84,22.88,29.0
399850,10086,44,1.84,3.0,14.0
399875,18155,64,2.46,3.0,3.0
3999,18155,64,4625.69,4720.0,11265.17
39993,18155,64,13.98,8.0,17.0
400009,6052,18,0.57,0.0,3.0
400017,12103,49,2.4699999999999998,0.0,38.0
40002,18155,64,18.669999999999998,18.92,10.0
400025,16138,56,2.42,0.0,25.0
40019,14121,51,2.1599999999999997,1.0,0.0
40029,18155,64,278.92999999999995,287.92,17.0
400424,18155,64,114.04000000000002,116.59,293.0
40044,10087,28,0.8800000000000001,0.0,0.0
40045,18155,64,65.75999999999999,67.0,45.0
400459,6051,30,0.32,0.0,1.0
400483,8070,21,2.34,0.0,0.0
40052,18155,64,76.67,32.0,0.0
40057,12103,52,1.95,0.0,2.0
40064,18155,64,28.3,9.92,1.0
400653,8070,21,0.74,0.0,2.0
40075,2017,6,0.08,0.0,0.0
400750,18155,64,44.68000000000001,41.0,52.0
40079,14119,61,4.52,2.0,0.0
40088,18155,64,42.290000000000006,35.82,0.0
40093,2017,12,0.08,0.0,0.0
40096,18155,64,7.659999999999999,3.92,4.0
401013,16137,62,3.74,3.0,0.0
401072,4034,13,0.16,-0.08,3.0
40118,18155,64,44.63999999999999,42.92,1.0
