ITEM CODE,YEAR,MONTH,RETAIL SALES,RETAIL TRANSFERS,WAREHOUSE SALES
400750,18155,64,44.68000000000001,41.0,52.0
40096,6051,20,2.0300000000000002,-0.08,4.0
401072,4034,13,0.16,-0.08,3.0
40118,2017,6,7.64,10.92,1.0
40122,10086,41,7.1,7.0,12.0
40126,6052,23,47.11,66.0,3.0
401382,6053,13,3.08,3.0,3.0
401471,14121,43,7.3,6.0,9.0
40150,18155,64,320.33,320.67,39.0
40169,18155,64,97.74000000000001,100.75,59.0
40177,12104,45,313.88,329.92,6.0
401811,2018,1,0.24,0.0,1.0
401820,2017,5,0.24,0.0,1.0
40185,18155,64,317.18,344.25,11.0
40193,8068,34,108.64,115.67,4.0
402079,14121,53,1.95,2.0,72.0
402087,6051,31,0.88,0.0,3.0
40212,4034,21,1.18,1.0,2.0
402141,14121,47,5.91,3.0,59.0
40223,10086,38,126.42,141.92000000000002,7.0
40231,6051,28,70.39,80.92,4.0
40240,16138,53,8.290000000000001,2.0,19.0
402435,4034,23,4.25,11.0,2.0
40260,18155,64,5.58,4.0,24.0
40266,18155,64,549.84,565.49,195.0
40279,8069,33,6.23,3.0,8.0
402800,8068,31,3.1800000000000006,2.92,5.0
40282,8068,41,3.8100000000000005,2.0,6.0
40290,18155,64,192.35999999999999,207.68000000000004,16.0
40291,10086,30,18.51,12.0,9.0
403032,6051,26,0.6499999999999999,0.0,10.0
40304,2017,5,16.33,17.0,1.0
40305,4034,23,0.99,0.0,3.0
40308,18155,64,30.810000000000002,24.0,143.0
40326,18155,64,69.53999999999999,55.0,52.0
40338,16138,55,29.380000000000003,25.0,22.0
40344,18155,64,303.42,324.92,257.0
40359,10086,38,12.649999999999999,7.0,24.0
40368,2017,12,38.33,36.0,1.0
403687,12103,43,2.7199999999999998,2.0,8.0
40375,8070,21,4.38,13.0,23.0
40406,4034,21,2.9299999999999997,2.0,2.0
40423,16137,62,10.68,15.0,23.0
404446,6052,21,1.75,0.0,36.0
40460,18155,64,204.15,208.82999999999998,172.0
40466,4036,3,2.57,13.92,18.0
40467,6053,15,1.77,10.0,14.0
40468,6053,15,6.630000000000001,23.0,16.0
40479,12103,47,12.8,7.0,14.0
40480,8069,28,5.74,4.0,5.0
40482,2017,5,12.71,27.0,3.0
4049,2017,10,0.17,1.0,1.0
40509,2018,1,0.9,0.0,1.0
40518,14121,43,4.61,2.84,30.0
405280,14119,61,21.340000000000003,16.0,343.0
40529,4035,7,1.65,2.0,4.0
405302,2018,1,0.17,0.0,1.0
40532,18155,64,35.9,26.0,56.0
405604,18155,64,79.45,78.92,166.0
40562,6052,24,2.17,0.0,3.0
40576,8069,26,158.18,166.5,6.0
405809,18155,64,29.75,24.33,403.0
405817,18155,64,39.29,35.0,642.0
405922,16138,53,11.030000000000001,11.0,20.0
406015,2017,8,0.08,0.0,1.0
40604,2017,8,0.66,3.0,1.0
406058,12104,40,24.89,19.0,18.0
40607,12103,39,51.14,43.0,15.0
406090,12103,52,2.69,3.0,22.0
406120,8070,26,1.15,1.0,6.0
40613,16138,59,21.89,22.0,88.0
40633,2017,12,0.08,0.0,1.0
40644,12104,39,5.39,6.0,11.0
40648,10085,42,7.1499999999999995,6.08,22.92
40667,2018,1,0.99,1.0,1.0
40676,8070,23,10.84,13.0,7.0
406961,2017,6,0.17,0.0,10.0
407054,10085,44,1.13,1.0,12.0
40720,18155,64,130.07,173.75,176.0
407330,16137,63,2.13,2.0,79.0
40735,18155,64,51.01,46.0,99.0
407356,2017,8,0.51,0.0,2.0
407364,18155,64,97.17,97.92,83.0
407542,2017,5,0.82,1.0,2.0
40774,2018,2,3.05,3.0,1.0
407828,18155,64,126.19999999999999,126.92,351.0
407887,16137,62,9.63,5.0,232.0
40789,16138,59,34.56,31.92,31.0
40797,10087,36,13.73,31.92,65.0
40803,2017,5,0.16,0.0,1.0
408042,8068,38,0.8,0.0,12.0
40811,16138,58,5.73,6.0,27.0
40820,2018,2,0.4,0.0,1.0
40826,6052,22,0.5,0.0,3.0
40843,18155,64,68.22,59.0,69.0
40847,8068,40,7.0200000000000005,2.92,6.0
40849,2017,5,0.4,1.0,1.0
40852,10085,50,1.54,0.0,12.0
40858,2017,9,0.08,0.0,2.0
408590,18155,64,6.75,4.92,28.0
408875,2018,2,0.82,1.0,2.0
408948,18155,64,8.440000000000001,3.33,246.92000000000002
40896,16137,63,2.5199999999999996,5.0,22.0
40898,2017,5,3.91,2.0,1.0
40901,10085,46,1.7000000000000002,3.0,27.0
40902,2017,6,0.49,3.0,65.0
40915,8069,33,10.87,9.0,16.0
409189,6051,26,0.24,0.0,10.0
40920,2017,9,1.5,1.0,1.0
40932,18155,64,3671.29,3628.6499999999996,35.0
40945,4035,14,6.2700000000000005,3.0,3.0
409464,18155,64,55.209999999999994,42.92,45.67
40953,2017,11,4.27,4.0,1.0
40969,6051,29,5.0,6.0,5.0
40979,18155,64,222.23,229.0,23.0
41000,4035,9,2.79,11.0,5.0
41002,14121,53,21.91,25.0,41.0
41004,4034,22,1.69,2.0,2.0
41009,10086,37,469.21000000000004,539.0,8.0
41010,6051,19,7.069999999999999,11.0,18.0
41014,2017,8,0.17,0.0,2.0
41017,4034,19,82.36,89.0,3.0
41033,18155,64,758.3499999999999,675.1800000000001,254.0
410578,2017,6,0.16,0.0,19.0
41084,8069,29,148.3,203.0,7.0
410853,2017,5,0.17,0.0,1.0
410861,12103,41,1.3900000000000001,1.0,13.0
41092,18155,64,99.27000000000001,94.0,35.0
41106,16137,63,393.69,392.0,11.0
41110,8068,30,9.7,29.25,7.0
41112,10086,36,5.59,6.0,16.0
41116,14121,50,55.660000000000004,73.0,38.92
41118,10086,41,10.21,15.0,10.0
411310,18155,64,729.9599999999999,737.11,503.91999999999996
411329,14120,52,2.59,0.0,41.0
411337,18155,64,13.280000000000001,10.67,135.0
411345,14121,46,8.62,0.0,101.0
41149,18155,64,574.08,602.9300000000001,41.5
41150,2017,12,1.34,3.0,1.0
41170,6052,20,7.220000000000001,18.0,25.0
41173,18155,64,655.0,650.0,53.0
41181,10086,43,175.91,179.0,9.0
411876,2017,6,2.38,6.0,13.0
411892,18155,64,6.2700000000000005,4.0,17.0
412074,2017,12,0.73,1.0,1.0
412082,8069,27,0.6499999999999999,1.0,12.0
412210,18155,64,2.27,2.0,57.0
412228,8069,30,0.73,1.0,6.0
41238,18155,64,36.89,29.0,39.0
412392,2017,9,0.08,0.0,1.0
41246,16137,62,33.300000000000004,33.92,17.0
412511,6051,30,0.4,3.0,5.0
41252,4034,22,0.8099999999999999,1.0,3.0
41254,18155,64,1224.9500000000003,1240.8400000000001,279.0
41262,18155,64,527.15,523.6,709.51
412686,2017,12,0.74,0.0,2.0
41270,4035,11,44.9,53.96,6.0
412732,10087,36,2.8600000000000003,5.0,29.0
41290,12102,50,4.61,4.0,13.0
41297,18155,64,34.589999999999996,30.42,99.0
413020,4034,14,0.15000000000000002,0.0,3.0
413194,6052,17,0.44,-0.04,3.0
413305,18155,64,12.49,11.0,18.0
41340,4035,12,3.59,4.0,14.0
413445,8069,30,1.8099999999999998,0.0,4.0
413453,4035,9,0.66,0.0,2.0
41347,14120,57,4.57,1.0,24.0
41352,18155,64,47.50000000000001,50.0,118.0
413577,6051,30,0.98,0.0,33.0
41360,8069,31,259.3,299.92,15.0
413631,4034,13,3.0,2.0,2.0
413666,18155,64,14.41,13.0,78.0
41378,2017,8,3.73,13.0,1.0
41382,4034,23,0.49,0.0,5.0
413950,10086,35,1.46,0.0,11.0
41402,18155,64,44.06,39.0,55.0
414050,16138,58,15.96,6.0,89.0
41413,6052,21,1.7000000000000002,2.0,5.0
41441,4034,21,19.45,32.0,3.0
41443,4035,12,0.8899999999999999,0.0,3.0
41447,6052,25,4.62,6.0,6.0
4146,18155,64,37.269999999999996,36.0,158.0
41467,2017,10,9.84,6.0,1.0
41473,8069,28,2.9800000000000004,1.0,13.0
41478,18155,64,152.08,155.0,308.0
41482,2017,11,0.08,0.0,2.0
414875,2017,11,0.51,0.0,2.0
41491,18155,64,305.21000000000004,315.0,279.92
415081,18155,64,182.37,186.68,172.92000000000002
41525,18155,64,187.07999999999998,190.0,120.0
41555,2017,12,0.16,0.0,2.0
41558,16138,58,11.129999999999999,6.92,15.0
41578,10085,40,13.96,15.0,11.0
41580,2018,1,0.49,0.0,1.0
415880,12103,48,2.12,1.0,10.0
416045,12104,31,6.82,9.0,31.0
416088,4034,23,0.4,0.0,3.0
41629,14120,50,23.869999999999997,24.58,13.92
416304,10086,40,0.64,0.0,9.0
416509,2017,9,0.16,0.0,1.0
41657,14120,55,7.55,8.0,22.0
41663,16138,56,37.10000000000001,27.0,17.0
41665,10087,27,17.71,19.0,6.0
41669,18155,64,78.15,81.0,56.0
41670,8068,31,32.26,36.0,7.0
41672,12103,44,38.790000000000006,48.0,10.0
41678,4034,16,0.74,0.0,3.0
41688,18155,64,77.8,67.0,72.0
41693,6052,21,0.84,3.0,3.0
4170,18155,64,192.38,195.0,292.75
41701,10085,43,35.15,27.42,11.0
417076,18155,64,51.099999999999994,60.0,58.0
417149,4034,16,0.57,1.0,2.0
41717,2018,2,0.16,0.0,8.0
417305,18155,64,15.93,10.0,151.5
417313,14121,53,6.080000000000001,7.83,127.0
417321,18155,64,62.89,69.5,343.83
417375,8069,21,1.01,0.0,23.0
41747,10086,36,11.28,4.0,18.0
417599,2017,12,0.81,0.0,1.0
417700,10085,41,1.8,2.0,54.0
41780,18155,64,70.77,69.0,58.83
418021,6052,24,2.29,1.0,7.0
418030,2017,5,0.75,0.0,2.0
418064,2017,12,0.81,0.0,2.0
418218,6053,15,2.57,4.0,35.0
418226,6053,15,0.99,3.0,23.0
41823,18155,64,124.73,122.84,57.0
418242,2017,12,0.08,1.0,4.0
418293,12103,51,3.26,0.0,39.0
41840,2017,12,3.04,1.0,1.0
41846,2017,6,2.34,3.0,1.0
41854,18155,64,54.089999999999996,54.92,59.0
418617,18155,64,9.55,9.0,29.0
418694,12104,31,13.91,19.0,19.0
418730,18155,64,29.290000000000003,21.0,133.0
41874,18155,64,71.69,60.0,46.0
418862,18155,64,16.05,9.0,79.0
419338,18155,64,29.950000000000003,30.0,206.0
419346,12103,47,3.0,1.0,69.0
419370,16138,55,9.6,11.0,71.0
419389,4035,14,0.66,0.0,8.0
419800,2017,12,4.03,2.0,1.0
42005,18155,64,256.75,262.52,78.0
42011,2017,5,0.08,0.0,2.0
420212,14120,51,1.5200000000000002,0.0,22.0
42048,2017,5,0.24,0.0,1.0
42064,18155,64,114.03,107.60000000000001,207.0
42069,8069,28,7.54,7.92,4.0
42074,2018,1,0.25,0.0,1.0
42095,4034,22,5.449999999999999,6.0,2.0
42102,6051,21,15.920000000000002,7.92,4.0
42107,16138,59,16.36,12.92,11.0
421103,8068,36,1.7000000000000002,2.0,26.0
421405,14121,50,5.5,5.0,22.0
421430,6051,24,2.31,2.0,4.0
42145,18155,64,764.6800000000001,735.67,1197.84
42165,18155,64,583.03,603.76,533.8299999999999
42170,6052,19,11.29,11.0,6.0
421758,16137,62,17.88,8.0,118.0
42182,14120,56,21.79,14.0,18.0
42184,10086,32,3.63,3.0,9.0
422118,18155,64,215.03,226.92000000000002,238.0
422142,16138,52,3.75,2.92,26.0
42220,18155,64,634.5300000000001,667.33,1067.75
42224,2017,8,0.64,2.0,2.0
422304,10086,38,15.300000000000002,16.0,11.0
42236,4034,21,1.02,3.0,4.0
42242,2017,8,3.04,0.0,1.0
42245,18155,64,62.93000000000001,60.0,41.0
422703,8068,32,1.46,0.92,7.0
42278,2017,9,0.66,0.0,1.0
42293,16137,62,5.07,3.0,22.0
42300,10087,36,14.52,31.0,18.0
42302,8070,22,14.09,22.0,5.0
423050,8068,39,3.3499999999999996,0.0,6.0
42315,16138,52,76.17,80.26,11.0
42325,14121,41,41.56,35.92,19.0
42338,2018,2,2.37,3.0,1.0
42341,2017,12,1.06,0.0,1.0
42349,2017,12,15.21,6.0,1.0
42367,2017,11,0.08,1.0,3.0
42385,12102,49,11.830000000000002,10.0,43.0
42387,2017,8,3.07,3.0,1.0
42390,4034,21,9.55,21.0,2.0
423912,12103,43,9.55,5.0,8.0
424013,2017,12,0.17,0.0,3.0
42405,2017,10,0.4,1.0,1.0
424382,12103,43,25.519999999999996,15.0,12.0
42469,2017,6,8.48,7.0,1.0
424730,18155,64,67.64999999999999,67.84,71.0
424757,2017,11,0.16,0.0,1.0
42476,2017,9,3.6,0.0,1.0
425206,4035,6,0.16,0.0,5.0
425265,14120,57,28.12,30.0,41.92
42535,14120,52,23.8,27.0,24.0
425419,18155,64,175.49,170.0,100.0
42544,18155,64,469.59,477.09000000000003,180.84
42547,2017,6,4.7,1.0,1.0
425516,8069,29,7.359999999999999,9.0,4.0
42560,6053,8,30.94,31.0,4.0
425737,4035,6,0.32,0.0,2.0
42575,12104,45,10.100000000000001,10.0,20.0
42577,10086,43,14.11,11.0,10.0
425796,4034,17,0.49,0.0,2.0
425869,14121,51,4.26,4.0,9.0
425907,2017,11,0.4,0.0,1.0
42595,18155,64,48.56,49.34,65.0
42600,12103,46,32.18,47.0,26.0
42609,18155,64,182.58999999999997,184.66,121.0
426180,18155,64,38.61,25.0,52.0
426199,18155,64,172.89000000000001,181.92000000000002,119.0
42658,6051,29,6.34,4.0,3.0
42660,2017,5,0.16,0.0,1.0
426715,14119,61,6.08,5.0,33.0
426726,18155,64,49.32,47.0,212.84
426854,2017,5,1.07,0.0,1.0
42702,18155,64,102.18,93.75,26.0
427054,4036,3,0.35000000000000003,1.0,44.0
427072,2017,8,0.08,0.0,5.0
427081,18155,64,24.83,24.0,397.0
42709,4034,11,3.19,1.0,3.0
42711,2017,12,0.66,0.0,2.0
427129,4034,19,0.4,2.0,2.0
427160,4034,20,0.24,0.0,4.0
427188,2017,11,1.0,0.0,1.0
427228,16138,58,3.9299999999999997,4.0,22.0
42740,12103,49,13.46,10.0,13.0
42749,18155,64,195.31,206.84000000000003,39.0
427502,10087,31,0.88,0.0,12.0
42751,14120,54,9.34,5.92,23.0
427608,8069,27,1.71,0.0,8.92
42764,18155,64,31.669999999999998,40.0,32.0
427659,16137,62,7.980000000000001,5.0,213.0
42767,14121,49,11.93,9.0,10.0
42781,10085,43,29.45,22.0,9.0
427827,14119,61,2.29,0.0,13.0
42783,4034,21,0.5700000000000001,0.0,4.0
427839,18155,64,20.91,19.92,87.0
42796,16138,55,4.410000000000001,2.0,44.0
427987,16138,59,38.72,28.84,22.0
427995,18155,64,3.6,2.0,31.0
428060,14121,53,32.23,32.0,20.0
42807,18155,64,28.5,22.67,77.0
428088,10086,38,3.1599999999999997,1.0,7.0
428096,10085,38,51.17,40.0,22.0
428126,2017,6,0.08,0.0,1.0
42813,4034,21,1.24,1.0,7.0
42815,8069,30,1.4,0.0,17.0
428175,10086,39,2.87,2.0,7.0
42830,18155,64,307.91999999999996,309.33,114.17
42838,16138,54,192.94000000000003,209.84,16.0
42839,2017,6,0.41,0.0,1.0
428515,4034,17,0.5,0.0,5.0
428523,2017,5,0.85,0.0,1.0
42868,8069,30,1.7300000000000002,1.0,5.0
42870,2017,12,0.32,0.0,1.0
42879,18155,64,262.25,257.44,245.75
428868,2017,12,0.5,0.0,2.0
428876,2018,2,0.08,0.0,1.0
428899,14121,41,10.17,11.92,12.0
428930,10086,39,3.76,2.0,16.0
42894,16138,59,148.73000000000002,174.5,25.0
42899,2017,5,3.17,2.0,1.0
42900,18155,64,41.42999999999999,34.83,30.0
42908,4034,18,0.14,0.0,2.0
42914,4034,11,0.24,0.0,2.0
429174,4034,17,0.16,0.92,2.0
429225,4034,17,0.5700000000000001,1.0,3.0
42930,2017,10,0.16,0.0,1.0
429384,4034,21,0.41000000000000003,0.0,2.0
429478,2017,9,0.25,0.0,1.0
42960,4034,16,3.53,6.0,5.0
429726,12102,49,10.020000000000001,5.0,143.0
429759,18155,64,3.8699999999999997,2.0,25.0
429761,18155,64,39.89,38.0,162.0
429769,14120,53,1.8699999999999999,2.0,19.0
429778,18155,64,28.909999999999997,33.0,42.0
429789,14121,50,4.05,6.0,12.0
429797,16138,52,3.8400000000000003,6.0,12.0
42983,4035,7,0.82,1.0,3.0
429832,4034,22,3.26,1.0,2.0
429846,8068,41,0.56,0.0,9.0
42994,4034,17,2.9000000000000004,2.0,2.0
42995,12104,44,6.97,8.0,17.0
429953,18155,64,34.89,33.0,137.0
429970,12103,41,65.19,69.0,47.0
429988,8069,20,4.75,6.0,9.0
429996,12103,40,7.15,10.0,12.0
430013,2018,2,0.08,0.0,1.0
43002,18155,64,48.67,49.0,84.92
430228,4035,8,0.25,1.0,2.0
43025,4035,14,0.5700000000000001,0.0,3.0
430257,18155,64,95.49,99.0,72.0
43027,16137,63,14.600000000000001,9.84,30.0
43028,10087,26,5.579999999999999,1.0,5.0
430498,10087,31,30.259999999999998,32.92,8.0
43060,14120,53,83.32999999999998,83.5,18.0
43068,2017,6,0.24,0.0,1.0
43079,18155,64,160.94,164.92000000000002,28.0
43081,6051,26,4.13,2.0,3.0
43087,4034,15,14.52,8.84,2.0
430927,18155,64,4.23,4.92,50.0
430951,16138,55,209.29,223.82999999999998,277.83
431001,2017,10,0.08,0.0,1.0
431036,8068,30,6.289999999999999,4.0,7.0
431044,14121,43,2.01,0.0,8.0
43107,18155,64,29.410000000000004,28.0,66.0
43121,18155,64,32.33,29.840000000000003,29.92
431257,2017,5,0.16,0.0,2.0
431265,14120,57,10.170000000000002,4.0,45.0
43133,14121,51,38.01,45.92,11.0
431346,6051,27,0.57,0.0,3.0
43137,10087,31,24.27,11.0,27.0
431389,18155,64,61.239999999999995,65.84,266.0
43139,2017,12,0.25,0.0,2.0
431575,18155,64,488.05999999999995,473.51000000000005,246.0
4316,4036,3,0.67,2.0,6.0
43176,18155,64,337.41999999999996,333.52000000000004,131.92000000000002
43183,16137,62,169.85999999999999,198.0,48.0
43190,16138,53,56.989999999999995,54.0,32.0
43195,18155,64,82.94,74.83,133.0
43203,8068,34,8.02,6.0,10.0
43206,18155,64,192.95,200.68,36.0
432121,8068,31,0.73,0.0,9.0
43214,8070,17,12.5,7.0,7.0
43217,12104,35,17.490000000000002,17.0,6.0
432245,18155,64,126.42,120.34,79.0
43228,14119,61,20.099999999999998,15.0,73.0
432288,18155,64,96.28,109.0,45.0
43230,4034,16,10.34,8.0,6.0
43233,2017,11,0.32,0.0,1.0
43237,16138,53,30.900000000000002,35.0,19.0
43245,4035,7,0.5700000000000001,0.0,2.0
43247,10087,30,6.57,4.0,5.0
432482,12104,44,16.330000000000002,18.0,12.0
43249,4034,23,20.83,26.92,2.0
43257,2017,6,0.34,1.0,1.0
43261,10086,32,2.0199999999999996,3.0,5.0
43270,18155,64,165.54999999999998,158.0,125.0
43281,4034,22,6.0,11.0,3.0
432822,12104,40,18.9,17.0,9.0
43303,12104,42,164.14000000000001,157.0,15.0
43308,4034,20,2.61,2.0,3.0
43326,10086,34,0.64,0.0,7.0
433330,6051,27,2.53,2.0,6.0
43338,16138,58,11.41,7.0,17.0
43345,2018,1,3.04,1.0,1.0
433454,4034,21,1.01,1.0,2.0
43346,12104,35,12.65,16.0,9.0
433497,14119,61,18.18,15.92,105.0
433578,2017,6,0.5,0.0,1.0
43361,12103,52,1.56,0.0,15.0
43373,10085,50,12.76,12.0,45.0
43375,10085,50,6.65,5.0,6.0
43389,8069,30,6.54,1.0,5.0
43392,18155,64,115.89000000000001,110.92,35.0
433983,14120,55,2.45,2.0,23.0
43416,6052,18,1.94,6.0,4.0
434213,10085,40,1.79,1.0,7.0
43425,2017,5,0.64,1.0,1.0
434329,18155,64,6.29,8.0,31.0
43437,2017,6,14.85,4.0,1.0
434442,18155,64,8.799999999999999,4.92,60.0
434450,12103,47,2.73,1.0,25.0
434477,8070,18,2.1999999999999997,0.92,8.0
43464,2017,8,0.24,0.0,1.0
43468,2017,6,0.16,0.0,1.0
43474,18155,64,22.959999999999997,25.0,40.0
43478,4034,21,6.77,-6.08,5.0
434817,6053,11,0.68,1.0,21.0
43486,4034,11,0.64,4.0,3.0
43497,2017,5,0.33,0.0,1.0
43532,2017,8,1.53,0.0,1.0
43533,6051,23,7.16,10.0,4.0
43540,18155,64,74.26,66.0,14.0
435538,2017,9,0.08,0.0,1.0
43563,12104,39,19.07,27.67,23.0
435678,16137,63,2.9899999999999998,2.0,38.0
435791,16138,52,63.09,66.5,41.0
43581,14120,51,72.36999999999999,85.92,78.0
43583,10086,34,2.6500000000000004,3.0,8.0
435864,8070,26,11.27,9.0,41.0
43597,14120,57,59.550000000000004,50.76,31.0
43605,16137,62,62.71,68.17,26.92
43606,2017,11,0.5,0.0,2.0
436062,18155,64,155.55,157.59,354.0
43624,16137,62,5.180000000000001,5.0,79.0
43641,4035,12,0.34,0.0,3.0
43648,6051,31,30.52,30.0,3.83
43656,8069,29,45.21,33.5,16.0
4367,18155,64,356.45,374.0,1509.5
43679,18155,64,104.19000000000001,100.92,138.92000000000002
43682,4034,18,1.8499999999999999,0.0,2.0
43684,18155,64,61.72,63.0,146.0
43686,6053,14,3.2399999999999998,0.92,2.92
436879,18155,64,67.65,64.0,125.0
43694,2017,12,0.56,0.0,1.0
43706,16138,52,36.36,41.0,32.0
43708,14121,47,4.87,5.0,12.0
437131,10087,29,2.8500000000000005,3.0,5.0
43721,4034,11,1.57,0.0,18.0
43725,18155,64,94.88000000000001,85.92,128.92000000000002
437255,16138,53,4.43,6.0,21.0
437301,2017,6,0.08,0.0,2.0
437415,6051,27,0.48,0.0,5.0
437611,4035,12,4.26,6.0,2.0
437620,14121,53,94.38,102.0,12.0
437638,18155,64,177.95000000000002,183.92000000000002,44.92
437662,4034,11,0.24,0.0,5.0
43775,8068,35,0.8,0.0,7.0
43787,4034,19,5.390000000000001,9.0,3.0
437956,10085,42,2.6,1.0,10.0
43799,4035,8,0.8999999999999999,0.0,2.0
43806,4035,13,10.629999999999999,15.0,3.0
438251,18155,64,30.08,16.0,64.0
43851,6051,26,1.15,3.0,18.0
43879,8069,28,0.7999999999999999,0.0,6.0
438790,18155,64,85.94999999999999,87.26,87.92
438804,6051,22,0.64,0.0,3.0
43899,2017,9,0.84,0.0,1.0
439010,18155,64,72.08,77.0,316.0
43903,2017,8,0.5,2.0,2.0
43907,8069,26,99.32,92.0,5.0
439088,8070,17,0.8400000000000001,0.0,4.0
43912,2018,2,1.13,1.0,1.0
439142,2017,11,0.08,0.0,2.0
43917,8070,19,5.7299999999999995,9.0,7.0
43921,6052,25,0.6499999999999999,0.0,5.0
43931,18155,64,113.98,113.0,124.0
439355,18155,64,78.68,84.83,97.0
43940,18155,64,80.59,74.92,73.0
439509,4035,14,4.359999999999999,1.0,2.0
43952,2017,12,0.64,0.0,1.0
439541,4035,6,0.16,0.0,5.0
439568,6051,33,0.98,1.0,4.0
43981,16137,62,9.410000000000002,5.0,60.0
43991,18155,64,10.52,9.0,38.0
439940,14120,53,1.9500000000000002,3.0,28.0
439983,18155,64,10.440000000000001,9.0,29.0
44012,2017,11,22.42,33.0,1.0
44037,16137,62,11.16,6.0,83.0
44039,18155,64,325.78999999999996,335.27000000000004,59.0
44042,10086,44,15.870000000000001,14.0,9.0
44048,16138,56,10.020000000000001,12.0,15.0
4405,18155,64,744.23,797.0,2334.0
44054,10087,28,4.13,4.0,5.0
44067,16138,54,78.72999999999999,79.92,31.0
44089,6051,25,0.8200000000000001,1.0,3.0
441075,2018,1,0.34,0.0,1.0
44114,10087,36,37.86,39.0,11.0
44132,16138,54,89.51,85.83,84.0
44136,2017,12,0.08,0.0,1.0
44140,18155,64,24.4,23.0,60.0
44156,4034,16,1.6099999999999999,2.0,3.0
44160,8069,32,4.609999999999999,13.0,4.0
4421,4036,3,1.0,1.0,33.0
44211,4035,12,4.37,2.92,2.0
44234,10085,50,76.1,67.92,48.0
44237,10087,31,16.029999999999998,12.0,7.5
44250,4036,3,1.48,2.0,2.0
44292,4034,19,1.47,1.0,2.0
44296,6051,24,1.7,3.0,3.0
44318,16138,56,43.41,42.0,22.0
44330,10086,43,1.8099999999999998,2.0,9.0
44359,6052,21,3.08,5.0,3.0
44370,6052,17,1.69,1.0,3.0
44423,6051,28,3.4899999999999993,7.0,5.0
44431,16138,58,387.38000000000005,344.83,35.0
44446,2017,8,0.16,0.0,1.0
44448,6051,30,3.36,6.0,6.0
44459,6051,27,2.36,2.0,3.0
44470,16138,55,6.130000000000001,8.0,23.0
44475,4034,14,0.6599999999999999,0.0,2.0
44481,16137,62,7.38,6.0,94.0
44493,12103,50,36.65,34.0,26.0
44501,18155,64,91.35999999999999,89.92,26.0
44503,4034,14,2.06,3.0,2.0
44510,2017,11,0.65,0.0,1.0
44517,4035,12,0.34,-0.17,2.0
44541,18155,64,4.96,6.0,59.0
44548,10086,38,3.55,3.0,9.0
44557,2017,12,1.02,0.0,1.0
44559,2017,6,0.08,0.0,1.0
44564,6052,18,0.8900000000000001,0.0,5.0
44573,16137,62,18.21,5.92,112.0
44580,14120,57,19.279999999999998,9.0,48.0
44599,6053,9,5.6,5.0,4.0
44639,12102,49,105.75,100.83,13.0
44706,4034,18,1.3900000000000001,0.0,6.0
44708,2017,6,0.08,1.0,1.0
44736,2017,8,0.08,0.0,2.0
44749,18155,64,49.92,53.0,24.0
44758,2017,8,1.53,2.0,1.0
44764,2017,5,0.66,3.0,1.0
44794,6051,22,1.05,1.0,3.0
44804,2017,8,4.91,8.0,1.0
44813,4034,14,0.4,0.0,2.0
44820,12103,41,7.96,7.0,8.0
44834,8069,32,1.29,0.0,5.0
44838,4035,7,0.74,0.0,2.0
44855,6052,22,82.88,94.0,3.0
44860,14120,54,2.65,0.0,35.0
44864,6051,19,0.9700000000000001,0.0,7.0
44899,2018,1,0.57,0.0,1.0
44902,8069,30,2.2,1.0,6.0
44903,2017,12,1.68,1.0,2.0
44905,18155,64,208.54,202.86,612.24
44916,18155,64,104.58000000000001,93.92,54.0
44921,18155,64,125.31,127.59,132.0
44929,18155,64,341.38,358.76,291.0
44931,2017,10,2.93,3.0,1.0
44965,16138,58,10.23,8.0,31.0
44978,4034,11,0.24,1.0,2.0
44988,14121,49,14.43,15.0,18.0
45001,6052,21,5.12,6.0,4.0
45002,2017,9,0.33,0.0,1.0
45011,2017,6,0.49,0.0,1.0
45018,8070,23,7.5,1.0,5.0
45020,8068,29,10.49,12.0,14.0
45035,18155,64,33.52,29.84,45.0
45042,6053,12,11.32,1.0,7.0
45046,14121,53,1.53,2.0,17.0
45049,18155,64,223.25999999999996,227.0,793.0
45063,8069,20,10.4,9.0,5.0
45069,16138,56,10.530000000000001,10.0,17.0
45071,2017,5,3.02,4.0,1.0
45072,18155,64,11.120000000000001,8.75,21.92
45085,8069,29,12.52,10.0,9.0
45109,2017,10,0.74,0.0,1.0
45118,4035,6,15.690000000000001,7.92,4.0
45135,16137,62,29.22,38.16,11.0
45140,10086,39,19.729999999999997,15.0,6.0
45149,8069,27,1.05,0.0,6.0
45160,4035,7,3.38,2.0,3.0
45163,18155,64,21.240000000000002,20.0,23.0
45214,2017,6,0.5,0.0,1.0
45218,16138,56,8.07,6.92,15.0
45222,8069,32,8.85,11.0,17.0
45229,2017,5,0.41,0.0,7.0
45231,12103,44,4.43,1.0,15.0
45248,2017,12,0.72,0.0,1.0
45256,14120,53,26.990000000000002,27.0,9.0
45259,4035,10,2.62,7.0,2.0
45262,14120,54,7.1000000000000005,8.0,17.0
45278,16138,59,132.61,126.83,46.0
45284,18155,64,83.24,89.0,20.0
4529,18155,64,116.46000000000001,116.0,283.0
45304,2017,5,0.73,1.0,1.0
45327,8068,41,4.3100000000000005,2.0,5.0
45348,8068,30,1.45,1.0,5.0
4537,18155,64,338.71999999999997,355.0,807.5
45385,10085,47,4.35,2.0,7.0
